date,company,symbol,open,high,low,close,rsi,macd,macd_signal,macd_histogram,ema_20,ema_50,ema_200,atr,atr_pct,volume_ratio,trend_score,price_vs_ema20,nifty_trend,banknifty_trend,sensex_trend,sentiment_score,impact_score,relevance_score,news_count,dominant_event,trigger_count,target
2021-02-24,tata,TMPV.NS,319.25,324.16,310.9,315.96,60.18,17.5166,22.4574,-4.9408,303.82,263.07,169.54,15.41,4.8759,0.4788,3,12.14,Bullish,Bullish,Bullish,0.8,0.7,0.9,10,Other,0,0
2021-02-25,tata,TMPV.NS,319.6,328.78,317.53,327.26,63.92,17.3767,21.4413,-4.0646,306.05,265.59,171.11,15.22,4.6511,0.6269,3,21.2,Bullish,Bullish,Bullish,0.4,0.35,0.45,0,None,0,0
2021-02-28,tata,TMPV.NS,317.29,327.06,313.21,317.24,58.66,16.2697,20.407,-4.1372,307.12,267.61,172.56,15.14,4.7716,0.9136,3,10.12,Bearish,Neutral,Bearish,0.12,0.105,0.135,0,None,0,1
2021-03-01,tata,TMPV.NS,324.16,325.98,316.99,322.49,60.49,15.6363,19.4528,-3.8166,308.58,269.77,174.05,14.7,4.5576,0.6416,3,13.91,Neutral,Neutral,Neutral,0.036,0.0315,0.0405,0,None,0,0
2021-03-02,tata,TMPV.NS,325.24,341.06,320.68,339.63,65.83,16.3292,18.8281,-2.4989,311.54,272.51,175.7,15.1,4.4472,1.4324,3,28.09,Neutral,Neutral,Neutral,0.0108,0.0095,0.0121,0,None,0,0
2021-03-03,tata,TMPV.NS,342.48,350.69,340.37,342.34,66.59,16.9014,18.4428,-1.5413,314.47,275.24,177.36,14.81,4.3275,1.1146,3,27.86,Bullish,Bullish,Bullish,0.5,0.2,0.8,10,Management,0,0
2021-03-04,tata,TMPV.NS,333,339.29,331.33,333.2,61.57,16.4284,18.0399,-1.6114,316.26,277.52,178.91,14.54,4.3644,0.7531,3,16.94,Bullish,Bullish,Neutral,0.6,0.7,0.8,10,Product,0,0
2021-03-07,tata,TMPV.NS,327.11,331.87,314.05,319.4,54.84,14.7697,17.3858,-2.6162,316.56,279.16,180.31,14.87,4.6562,1.1029,2,2.84,Neutral,Neutral,Neutral,0.3,0.35,0.4,0,None,0,0
2021-03-08,tata,TMPV.NS,325.88,325.88,313.16,315.57,53.11,12.9961,16.5079,-3.5118,316.46,280.59,181.65,14.72,4.664,1.0552,0,-0.89,Neutral,Neutral,Neutral,0.09,0.105,0.12,0,None,0,0
2021-03-09,tata,TMPV.NS,319.25,322.54,304.12,309.63,50.44,10.9844,15.4032,-4.4188,315.81,281.73,182.93,14.98,4.8389,0.982,0,-6.19,Bullish,Bullish,Neutral,0.2,0.6,0.8,10,Product,0,0
2021-03-11,tata,TMPV.NS,313.85,318.71,311.1,315.76,53.06,9.7729,14.2771,-4.5043,315.81,283.06,184.25,14.56,4.6114,0.7889,0,-0.04,Bullish,Bullish,Bullish,0.1,0.3,0.4,0,None,0,0
2021-03-14,tata,TMPV.NS,319.3,320.73,308.59,311.93,51.24,8.4067,13.1031,-4.6964,315.44,284.19,185.52,14.39,4.6124,0.6536,0,-3.5,Neutral,Neutral,Neutral,0.03,0.09,0.12,0,None,0,0
2021-03-15,tata,TMPV.NS,314.34,314.73,304.57,312.92,51.7,7.3189,11.9462,-4.6274,315.2,285.32,186.79,14.09,4.5016,0.6172,0,-2.28,Neutral,Neutral,Neutral,0.009,0.027,0.036,0,None,0,-1
2021-03-16,tata,TMPV.NS,315.32,316.21,309.53,314.29,52.37,6.4929,10.8555,-4.3627,315.11,286.46,188.05,13.56,4.3136,0.5525,0,-0.82,Neutral,Neutral,Neutral,0.0027,0.0081,0.0108,0,None,0,0
2021-03-17,tata,TMPV.NS,312.97,314.34,298.62,300.39,45.47,4.6629,9.617,-4.9541,313.71,287,189.17,13.71,4.5645,0.6739,0,-13.32,Neutral,Bearish,Neutral,0.0008,0.0024,0.0032,0,None,0,0
2021-03-18,tata,TMPV.NS,305.5,311,294.45,301.57,46.11,3.2701,8.3476,-5.0775,312.55,287.57,190.29,13.91,4.614,1.0354,0,-10.98,Bearish,Bearish,Bearish,0.0002,0.0007,0.001,0,None,0,0
2021-03-21,tata,TMPV.NS,298.13,305.5,285.07,303.49,47.21,2.2944,7.137,-4.8426,311.69,288.2,191.42,14.38,4.7383,1.4806,0,-8.2,Neutral,Bearish,Neutral,0.0001,0.0002,0.0003,0,None,0,0
2021-03-22,tata,TMPV.NS,301.03,302.06,294.79,297.69,44.27,1.0415,5.9179,-4.8764,310.36,288.57,192.47,13.97,4.6941,0.7718,-1,-12.67,Neutral,Bearish,Neutral,0,0.0001,0.0001,0,None,0,0
2021-03-23,tata,TMPV.NS,299.61,306.73,298.62,301.96,46.9,0.3889,4.8121,-4.4232,309.56,289.09,193.56,13.62,4.5109,0.8232,0,-7.59,Neutral,Bearish,Neutral,0,0,0,0,None,0,0
2021-03-24,tata,TMPV.NS,298.18,299.61,288.01,289.24,40.74,-1.1417,3.6213,-4.763,307.62,289.1,194.52,13.64,4.7174,0.8841,-1,-18.38,Bearish,Bearish,Bearish,0.6,0.7,0.9,10,Management,0,0
2021-03-25,tata,TMPV.NS,288.8,288.8,277.26,280.5,37.13,-3.0252,2.292,-5.3172,305.04,288.76,195.37,13.53,4.8221,1.1859,-1,-24.54,Bearish,Bearish,Bearish,0.3,0.35,0.45,0,None,0,0
2021-03-29,tata,TMPV.NS,285.36,296.07,285.36,291.16,43.68,-3.6162,1.1104,-4.7266,303.72,288.86,196.32,13.67,4.6957,1.1224,-1,-12.56,Bearish,Bearish,Bearish,0.09,0.105,0.135,0,None,0,0
2021-03-30,tata,TMPV.NS,295.19,295.97,287.52,291.8,44.06,-3.9871,0.0909,-4.078,302.58,288.97,197.27,13.3,4.5576,0.6487,-1,-10.79,Neutral,Neutral,Neutral,0.027,0.0315,0.0405,0,None,0,0
2021-03-31,tata,TMPV.NS,293.71,302.06,292.24,296.46,46.85,-3.86,-0.6993,-3.1607,302,289.27,198.26,13.08,4.4127,0.8411,0,-5.54,Neutral,Bearish,Neutral,0.0081,0.0095,0.0121,0,None,0,0
2021-04-04,tata,TMPV.NS,301.32,304.37,297.69,302.31,50.2,-3.2503,-1.2095,-2.0408,302.03,289.78,199.3,12.71,4.2052,0.6736,2,0.28,Neutral,Neutral,Neutral,0.0024,0.0028,0.0036,0,None,0,0
2021-04-05,tata,TMPV.NS,301.37,306.19,291.94,299.65,48.7,-2.947,-1.557,-1.39,301.8,290.16,200.3,12.82,4.2789,1.0315,0,-2.15,Neutral,Bearish,Neutral,0.0007,0.0009,0.0011,0,None,0,0
2021-04-06,tata,TMPV.NS,300.74,308.25,299.41,302.31,50.3,-2.4643,-1.7385,-0.7258,301.85,290.64,201.31,12.54,4.1473,0.98,2,0.46,Neutral,Bearish,Neutral,0.0002,0.0003,0.0003,0,None,0,0
2021-04-07,tata,TMPV.NS,301.32,305.16,299.7,302.36,50.33,-2.0541,-1.8016,-0.2525,301.9,291.1,202.32,12.03,3.9792,0.6309,2,0.46,Neutral,Bearish,Neutral,0.0001,0.0001,0.0001,0,None,0,0
2021-04-08,tata,TMPV.NS,302.45,314.14,302.06,308.4,54.11,-1.2274,-1.6868,0.4594,302.52,291.78,203.37,12.04,3.9024,1.0246,4,5.88,Neutral,Bearish,Neutral,0.6,0.7,0.8,10,Product,0,-1
2021-04-11,tata,TMPV.NS,307.66,319.25,306.97,312.57,56.57,-0.2327,-1.3959,1.1633,303.47,292.59,204.46,12.05,3.8559,1.2371,5,9.1,Neutral,Bearish,Neutral,0.3,0.6,0.8,10,Product,0,1
2021-04-12,tata,TMPV.NS,302.41,302.41,277.9,281.48,39.56,-1.9308,-1.5029,-0.4279,301.38,292.16,205.22,13.67,4.8559,1.6633,-1,-19.9,Bearish,Bearish,Bearish,0.15,0.3,0.4,0,None,0,0
2021-04-14,tata,TMPV.NS,282.17,299.16,275.59,297.49,48.2,-1.9619,-1.5947,-0.3672,301.01,292.37,206.14,14.38,4.8324,1.7507,0,-3.52,Neutral,Bearish,Bearish,0.045,0.09,0.12,0,None,0,0
2021-04-15,tata,TMPV.NS,297.64,302.11,291.26,298.13,48.52,-1.9131,-1.6584,-0.2547,300.74,292.59,207.06,14.12,4.7377,1.1024,0,-2.6,Neutral,Bearish,Neutral,0.05,0.4,0.8,10,Management,0,0
2021-04-18,tata,TMPV.NS,296.66,309.43,294.84,304.52,51.69,-1.3436,-1.5954,0.2518,301.1,293.06,208.03,14.16,4.6492,1.075,4,3.42,Neutral,Bearish,Neutral,0.2,0.4,0.8,10,Product,0,0
2021-04-19,tata,TMPV.NS,289.78,299.11,287.62,296.07,47.52,-1.5561,-1.5876,0.0315,300.62,293.18,208.9,14.35,4.8479,0.9267,2,-4.55,Bearish,Bearish,Bearish,0.6,0.4,0.8,10,Product,0,0
2021-04-21,tata,TMPV.NS,302.26,302.7,289,292.78,45.96,-1.9673,-1.6635,-0.3038,299.87,293.16,209.74,14.31,4.8865,0.8088,0,-7.09,Bearish,Bearish,Bearish,0.18,0.12,0.24,0,None,0,0
2021-04-22,tata,TMPV.NS,288.8,297.15,287.03,289.34,44.33,-2.5413,-1.8391,-0.7022,298.87,293.01,210.53,14.01,4.8412,0.9013,-1,-9.53,Bearish,Bearish,Bearish,0.054,0.036,0.072,0,None,0,0
2021-04-25,tata,TMPV.NS,285.85,294.69,285.36,288.8,44.06,-3.0052,-2.0723,-0.9329,297.91,292.85,211.31,13.67,4.7346,0.8579,-1,-9.11,Bearish,Bearish,Bearish,0.0162,0.0108,0.0216,0,None,0,0
2021-04-26,tata,TMPV.NS,291.75,293.71,289.39,290.18,44.96,-3.2247,-2.3028,-0.9219,297.17,292.74,212.09,13.05,4.4965,0.4612,-1,-7,Neutral,Neutral,Neutral,0.0049,0.0032,0.0065,0,None,0,0
2021-04-27,tata,TMPV.NS,290.47,297.15,289.88,296.17,48.84,-2.8819,-2.4186,-0.4633,297.08,292.88,212.93,12.63,4.2662,0.5392,0,-0.91,Neutral,Neutral,Neutral,0.0015,0.001,0.0019,0,None,0,0
2021-04-28,tata,TMPV.NS,298.13,304.03,297.64,300.49,51.49,-2.2357,-2.382,0.1463,297.4,293.18,213.8,12.29,4.0912,0.7091,4,3.09,Bullish,Bullish,Neutral,0.0004,0.0003,0.0006,0,None,0,0
2021-04-29,tata,TMPV.NS,303.44,304.52,295.92,296.56,49,-2.0174,-2.3091,0.2917,297.32,293.31,214.62,12.03,4.0564,0.603,2,-0.76,Bullish,Bullish,Bullish,0.0001,0.0001,0.0002,0,None,0,0
2021-05-02,tata,TMPV.NS,292.93,295.97,287.38,288.65,44.36,-2.4541,-2.3381,-0.116,296.5,293.13,215.36,11.83,4.0971,0.5988,-1,-7.84,Neutral,Neutral,Neutral,-0.2,0.6,0.8,10,Other,0,0
2021-05-03,tata,TMPV.NS,284.18,289.54,279.96,287.82,43.89,-2.835,-2.4375,-0.3975,295.67,292.92,216.08,11.67,4.0532,0.598,-1,-7.85,Neutral,Neutral,Neutral,-0.1,0.3,0.4,0,None,0,0
2021-05-04,tata,TMPV.NS,291.11,294.45,282.96,284.33,41.88,-3.3792,-2.6258,-0.7534,294.59,292.58,216.76,11.65,4.0985,0.6561,-1,-10.26,Neutral,Neutral,Bearish,0.6,0.8,0.9,10,Earnings,0,0
2021-05-05,tata,TMPV.NS,288.31,288.7,283.4,286.34,43.49,-3.6065,-2.8219,-0.7845,293.8,292.34,217.45,11.2,3.9113,0.5145,-1,-7.46,Neutral,Neutral,Neutral,0.42,0.56,0.63,0,None,0,0
2021-05-06,tata,TMPV.NS,286.34,296.66,285.17,295.92,50.5,-2.9794,-2.8534,-0.126,294.01,292.48,218.23,11.22,3.7918,0.802,2,1.92,Neutral,Neutral,Neutral,0.21,0.28,0.315,0,None,0,1
2021-05-09,tata,TMPV.NS,297.64,300.54,295.19,297.4,51.5,-2.3366,-2.7501,0.4135,294.33,292.67,219.02,10.8,3.6321,0.7391,4,3.07,Neutral,Neutral,Neutral,0.2,0.6,0.8,10,Product,0,0
2021-05-10,tata,TMPV.NS,299.11,310.12,298.62,309.28,58.72,-0.8582,-2.3717,1.5135,295.75,293.32,219.92,10.94,3.5369,0.9542,5,13.53,Bullish,Neutral,Neutral,0.1,0.3,0.4,0,None,0,0
2021-05-11,tata,TMPV.NS,304.08,315.08,302.65,309.97,59.1,0.3647,-1.8244,2.1891,297.11,293.97,220.82,11.05,3.5633,1.0638,5,12.86,Neutral,Neutral,Neutral,0.03,0.09,0.12,0,None,0,-1
2021-05-13,tata,TMPV.NS,312.62,328.83,310.66,320.23,64.37,2.1376,-1.032,3.1696,299.31,295,221.81,11.6,3.6234,2.0186,5,20.92,Neutral,Neutral,Neutral,0.009,0.027,0.036,0,None,0,0
2021-05-16,tata,TMPV.NS,323.52,323.67,304.52,306.73,54.43,2.4247,-0.3407,2.7654,300.02,295.46,222.65,12.14,3.9588,1.5198,4,6.71,Neutral,Bearish,Neutral,0.0027,0.0081,0.0108,0,None,0,0
2021-05-17,tata,TMPV.NS,309.82,318.12,305.89,315.42,58.84,3.3156,0.3906,2.925,301.48,296.25,223.57,12.15,3.8517,0.9784,5,13.94,Bullish,Bullish,Neutral,0.0008,0.0024,0.0032,0,None,0,-1
2021-05-18,tata,TMPV.NS,320.19,330.7,318.27,326.57,63.68,4.8652,1.2855,3.5797,303.87,297.44,224.6,12.37,3.7885,1.6306,5,22.7,Bullish,Bullish,Bullish,-0.8,0.9,0.95,10,Earnings,0,0
2021-05-19,tata,TMPV.NS,307.46,317.24,306.58,308.89,53.02,4.6133,1.951,2.6622,304.35,297.89,225.44,12.92,4.1816,2.1509,4,4.54,Bullish,Bullish,Bullish,-0.56,0.63,0.665,0,None,0,0
2021-05-20,tata,TMPV.NS,310.41,311,300.69,302.26,49.66,3.8344,2.3277,1.5067,304.15,298.06,226.2,12.73,4.2118,0.9759,2,-1.89,Neutral,Neutral,Neutral,-0.28,0.315,0.3325,0,None,0,0
2021-05-23,tata,TMPV.NS,306.48,310.12,304.03,307.56,52.27,3.6036,2.5829,1.0207,304.48,298.43,227.01,12.38,4.026,0.7426,4,3.09,Bullish,Bullish,Bullish,-0.084,0.0945,0.0997,0,None,0,0
2021-05-24,tata,TMPV.NS,309.18,310.21,304.71,306.33,51.6,3.2838,2.7231,0.5607,304.65,298.74,227.8,11.89,3.8817,0.6027,4,1.68,Bullish,Bullish,Bullish,-0.0252,0.0284,0.0299,0,None,0,0
2021-05-25,tata,TMPV.NS,309.97,313.36,308.3,309.67,53.34,3.2623,2.8309,0.4313,305.13,299.17,228.62,11.54,3.7276,0.7003,4,4.54,Bullish,Bullish,Bullish,-0.0076,0.0085,0.009,0,None,0,0
2021-05-26,tata,TMPV.NS,310.51,314.34,309.23,309.92,53.48,3.2278,2.9103,0.3175,305.59,299.59,229.42,11.08,3.5763,0.5398,4,4.33,Bullish,Bullish,Bullish,-0.0023,0.0026,0.0027,0,None,0,0
2021-05-27,tata,TMPV.NS,311.44,317.73,310.95,312.97,55.18,3.4069,3.0096,0.3973,306.29,300.11,230.26,10.85,3.4668,0.9284,5,6.68,Bullish,Bullish,Bullish,-0.0007,0.0008,0.0008,0,None,0,0
2021-05-30,tata,TMPV.NS,316.94,318.76,310.9,313.11,55.26,3.5202,3.1117,0.4084,306.94,300.62,231.08,10.64,3.3969,0.5042,5,6.17,Bullish,Bullish,Bullish,-0.0002,0.0002,0.0002,0,None,0,0
2021-05-31,tata,TMPV.NS,313.06,314.09,306.58,313.11,55.26,3.5688,3.2031,0.3657,307.53,301.11,231.9,10.41,3.3257,0.5885,5,5.59,Bullish,Bullish,Bullish,-0.0001,0.0001,0.0001,0,None,0,0
2021-06-01,tata,TMPV.NS,313.55,319.94,311.69,312.47,54.74,3.5153,3.2656,0.2497,308,301.56,232.7,10.26,3.2831,0.6221,4,4.48,Bullish,Bullish,Bullish,0,0,0,0,None,0,0
2021-06-02,tata,TMPV.NS,310.36,318.66,310.02,317.29,57.97,3.8173,3.3759,0.4414,308.88,302.18,233.54,10.14,3.1969,0.5084,5,8.4,Bullish,Bullish,Bullish,0,0,0,0,None,0,0
2021-06-03,tata,TMPV.NS,319.55,321.9,317.93,319.89,59.64,4.218,3.5443,0.6737,309.93,302.87,234.4,9.75,3.0475,0.4166,5,9.96,Bullish,Bullish,Bullish,0,0,0,0,None,0,1
2021-06-06,tata,TMPV.NS,319.4,330.94,318.52,329.03,64.93,5.2127,3.878,1.3347,311.75,303.9,235.34,9.94,3.021,0.8063,5,17.28,Bullish,Bullish,Bullish,0,0,0,0,None,0,0
2021-06-07,tata,TMPV.NS,333.74,344.79,333.74,339.39,69.77,6.7593,4.4543,2.305,314.38,305.29,236.38,10.36,3.0514,1.241,5,25.01,Bullish,Bullish,Bullish,0,0,0,0,None,0,0
2021-06-08,tata,TMPV.NS,340.13,350.34,331.53,346.51,72.57,8.4621,5.2558,3.2063,317.44,306.9,237.47,10.96,3.163,0.8496,5,29.07,Bullish,Bullish,Bullish,0,0,0,0,None,0,0
2021-06-09,tata,TMPV.NS,349.9,352.55,333.74,337.28,64.26,8.9632,5.9973,2.9659,319.33,308.1,238.46,11.52,3.4158,1.1421,5,17.95,Bullish,Neutral,Bullish,0,0,0,0,None,0,0
2021-06-10,tata,TMPV.NS,339.09,341.7,336.34,338.65,64.9,9.3634,6.6705,2.6928,321.17,309.29,239.46,11.08,3.2719,0.5117,5,17.48,Bullish,Bullish,Bullish,0,0,0,0,None,0,0
2021-06-13,tata,TMPV.NS,339.88,346.66,338.26,344.55,67.6,10.0403,7.3445,2.6958,323.4,310.68,240.51,10.89,3.1603,0.8036,5,21.15,Bullish,Bullish,Bullish,0,0,0,0,None,0,0
2021-06-14,tata,TMPV.NS,343.86,351.57,335.07,349.65,69.77,10.8638,8.0483,2.8154,325.9,312.21,241.59,11.29,3.2288,0.8606,5,23.76,Bullish,Bullish,Bullish,0.6,0.7,0.9,10,Product,0,0
2021-06-15,tata,TMPV.NS,349.46,354.37,345.28,346.46,66.76,11.1305,8.6648,2.4657,327.86,313.55,242.64,11.13,3.2132,0.8422,5,18.61,Bullish,Bullish,Bullish,0.3,0.35,0.45,0,None,0,0
2021-06-16,tata,TMPV.NS,343.91,349.7,341.94,343.17,63.71,10.95,9.1218,1.8282,329.32,314.71,243.64,10.89,3.1738,0.7329,5,13.86,Bullish,Bullish,Bullish,0.09,0.105,0.135,0,None,0,0
2021-06-17,tata,TMPV.NS,342.24,346.66,336.2,339.54,60.43,10.394,9.3762,1.0177,330.29,315.68,244.59,10.86,3.1987,0.8043,5,9.25,Bullish,Neutral,Bullish,0.027,0.0315,0.0405,0,None,0,0
2021-06-20,tata,TMPV.NS,339.54,340.76,323.18,331.43,53.78,9.1934,9.3397,-0.1463,330.4,316.3,245.46,11.34,3.4218,1.3434,2,1.03,Bullish,Neutral,Bullish,0.0081,0.0095,0.0121,0,None,0,0
2021-06-21,tata,TMPV.NS,325.05,329.86,320.43,328.39,51.48,7.905,9.0527,-1.1477,330.21,316.78,246.28,11.32,3.4462,0.7944,0,-1.82,Bullish,Neutral,Bullish,0.0024,0.0028,0.0036,0,None,0,0
2021-06-22,tata,TMPV.NS,331.14,338.21,330.2,331.92,53.94,7.0877,8.6597,-1.5721,330.37,317.37,247.13,11.21,3.3773,0.7393,2,1.55,Bullish,Neutral,Bullish,0.8,0.7,0.9,10,Other,0,0
2021-06-23,tata,TMPV.NS,334.97,337.18,328.39,329.32,51.86,6.1589,8.1595,-2.0007,330.27,317.84,247.95,11.04,3.3516,0.7154,0,-0.95,Bullish,Neutral,Bullish,0.8,0.7,0.9,10,Other,0,0
2021-06-24,tata,TMPV.NS,329.08,331.43,327.45,328.73,51.37,5.3139,7.5904,-2.2765,330.12,318.27,248.75,10.53,3.2042,0.4544,0,-1.39,Bullish,Neutral,Bullish,0.4,0.35,0.45,0,None,0,0
2021-06-27,tata,TMPV.NS,329.96,336.74,329.96,333.64,55.13,4.9832,7.069,-2.0858,330.46,318.87,249.6,10.35,3.1029,0.6581,3,3.18,Bullish,Bullish,Bullish,0.12,0.105,0.135,0,None,0,0
2021-06-28,tata,TMPV.NS,334.77,338.9,331.58,336.74,57.36,4.9142,6.638,-1.7238,331.06,319.57,250.47,10.14,3.01,0.5339,3,5.68,Bullish,Bullish,Bullish,0.036,0.0315,0.0405,0,None,0,0
2021-06-29,tata,TMPV.NS,336.59,340.37,333.59,335.51,56.17,4.7061,6.2516,-1.5455,331.48,320.19,251.31,9.9,2.9496,0.6824,3,4.03,Bullish,Neutral,Bullish,0.8,0.7,0.9,10,Product,0,0
2021-06-30,tata,TMPV.NS,335.95,339.24,332.86,333.59,54.27,4.3367,5.8687,-1.532,331.68,320.72,252.13,9.65,2.8913,0.5621,2,1.91,Bullish,Neutral,Bullish,0.4,0.35,0.45,0,None,0,0
2021-07-01,tata,TMPV.NS,335.46,341.26,335.17,338.16,57.92,4.3622,5.5674,-1.2052,332.3,321.4,252.99,9.5,2.8104,0.8509,3,5.86,Neutral,Neutral,Bullish,0.12,0.105,0.135,0,None,0,0
2021-07-04,tata,TMPV.NS,339.19,339.44,334.48,338.8,58.42,4.3834,5.3306,-0.9472,332.92,322.09,253.84,9.18,2.7093,0.5775,3,5.88,Bullish,Neutral,Bullish,0.036,0.0315,0.0405,0,None,0,-1
2021-07-05,tata,TMPV.NS,340.91,343.91,337.92,339.98,59.38,4.4441,5.1533,-0.7092,333.59,322.79,254.7,8.95,2.6329,0.6266,3,6.39,Bullish,Bullish,Bullish,0.0108,0.0095,0.0121,0,None,0,0
2021-07-06,tata,TMPV.NS,341.85,351.86,305.99,311.3,37,2.1528,4.5532,-2.4003,331.47,322.34,255.26,11.59,3.7228,4.64,-1,-20.17,Bullish,Bullish,Bullish,0.0032,0.0028,0.0036,0,None,0,0
2021-07-07,tata,TMPV.NS,310.41,313.46,300.83,311.49,37.18,0.3489,3.7123,-3.3635,329.56,321.91,255.82,11.66,3.7441,2.9518,-1,-18.07,Bullish,Bullish,Bullish,0.6,0.4,0.8,10,Product,0,0
2021-07-08,tata,TMPV.NS,309.23,309.23,299.61,300.93,32.04,-1.9109,2.5877,-4.4986,326.84,321.09,256.27,11.68,3.8808,2.1227,-1,-25.91,Neutral,Neutral,Bullish,0.18,0.12,0.24,0,None,0,0
2021-07-11,tata,TMPV.NS,300.39,303.39,296.51,300.88,32.01,-3.6635,1.3374,-5.0009,324.37,320.3,256.71,11.34,3.7674,1.1684,-1,-23.48,Neutral,Neutral,Neutral,0.054,0.036,0.072,0,None,0,0
2021-07-12,tata,TMPV.NS,305.3,306.48,300.69,302.01,33.16,-4.9047,0.089,-4.9937,322.24,319.58,257.16,10.94,3.6223,0.7786,-1,-20.22,Neutral,Neutral,Neutral,0.0162,0.0108,0.0216,0,None,0,0
2021-07-13,tata,TMPV.NS,304.52,306.73,302.7,305.45,36.66,-5.5471,-1.0382,-4.5089,320.64,319.03,257.64,10.5,3.436,0.6281,-1,-15.19,Bullish,Bullish,Bullish,0.8,0.7,0.9,10,Product,0,0
2021-07-14,tata,TMPV.NS,304.52,307.76,303.19,304.08,35.85,-6.0968,-2.0499,-4.0469,319.06,318.44,258.11,10.07,3.3123,0.5373,-1,-14.99,Bullish,Bullish,Bullish,0.4,0.35,0.45,0,None,0,0
2021-07-15,tata,TMPV.NS,305.01,307.32,302.16,304.76,36.6,-6.4032,-2.9206,-3.4826,317.7,317.9,258.57,9.72,3.1896,0.5845,-3,-12.94,Bullish,Bullish,Bullish,0.6,0.4,0.8,10,Acquisition,0,0
2021-07-18,tata,TMPV.NS,305.6,309.87,305.01,305.75,37.73,-6.4919,-3.6348,-2.8571,316.56,317.43,259.04,9.39,3.0716,0.6416,-3,-10.82,Bullish,Bullish,Bullish,0.18,0.12,0.24,0,None,0,0
2021-07-19,tata,TMPV.NS,303.49,304.81,300.59,303.39,36.07,-6.6755,-4.243,-2.4325,315.31,316.88,259.48,9.09,2.9958,0.5501,-3,-11.92,Neutral,Neutral,Neutral,0.054,0.036,0.072,0,None,0,0
2021-07-21,tata,TMPV.NS,301.57,302.55,295.73,296.81,31.87,-7.2683,-4.848,-2.4202,313.54,316.09,259.85,8.99,3.0279,0.7122,-3,-16.74,Neutral,Bearish,Neutral,0.6,0.7,0.9,10,Management,0,0
2021-07-22,tata,TMPV.NS,300.1,302.01,295.73,297.2,32.38,-7.6185,-5.4021,-2.2164,311.99,315.35,260.22,8.79,2.959,0.5523,-3,-14.79,Neutral,Bearish,Bullish,0.3,0.35,0.45,0,None,0,0
2021-07-25,tata,TMPV.NS,295.19,296.56,289.78,290.32,28.4,-8.3546,-5.9926,-2.362,309.92,314.37,260.52,8.7,2.9952,0.8459,-3,-19.6,Bullish,Neutral,Bullish,0.09,0.105,0.135,0,None,0,0
2021-07-26,tata,TMPV.NS,289.78,291.75,285.85,287.97,27.17,-9.0242,-6.5989,-2.4253,307.83,313.33,260.8,8.5,2.9502,0.6914,-3,-19.87,Neutral,Neutral,Neutral,0.027,0.0315,0.0405,0,None,0,0
2021-07-27,tata,TMPV.NS,287.82,292.39,283.5,286.25,26.28,-9.5831,-7.1958,-2.3874,305.78,312.27,261.05,8.52,2.9778,1.3239,-3,-19.53,Neutral,Neutral,Neutral,0.0081,0.0095,0.0121,0,None,0,0
2021-07-28,tata,TMPV.NS,284.87,285.75,278.58,279.42,23.03,-10.4564,-7.8479,-2.6085,303.27,310.98,261.23,8.46,3.0285,0.8538,-3,-23.85,Neutral,Bearish,Neutral,0.8,0.2,0.6,10,Other,0,0
2021-07-29,tata,TMPV.NS,282.46,290.18,282.46,287.72,33.74,-10.3593,-8.3502,-2.0091,301.79,310.07,261.5,8.63,2.9981,1.3032,-3,-14.07,Neutral,Neutral,Neutral,0.24,0.06,0.18,0,None,0,0
2021-08-01,tata,TMPV.NS,288.8,294.69,288.06,288.75,34.96,-10.0829,-8.6967,-1.3862,300.54,309.23,261.77,8.51,2.9465,0.6884,-3,-11.79,Neutral,Bearish,Neutral,0.072,0.018,0.054,0,None,0,0
2021-08-02,tata,TMPV.NS,293.86,294.1,290.37,291.6,38.31,-9.5242,-8.8622,-0.6619,299.69,308.54,262.06,8.28,2.8405,0.4333,-3,-8.09,Bullish,Neutral,Bullish,0.0216,0.0054,0.0162,0,None,0,0
2021-08-03,tata,TMPV.NS,293.22,299.11,292.43,298.33,45.47,-8.4411,-8.778,0.3369,299.56,308.14,262.43,8.23,2.758,0.6885,0,-1.23,Bullish,Neutral,Bullish,0.0065,0.0016,0.0049,0,None,0,0
2021-08-04,tata,TMPV.NS,299.36,301.03,291.94,292.88,41.29,-7.9313,-8.6086,0.6774,298.93,307.54,262.73,8.29,2.8303,0.6851,-1,-6.05,Bullish,Bullish,Bullish,0.0019,0.0005,0.0015,0,None,0,0
2021-08-05,tata,TMPV.NS,290.27,295.58,287.57,294.4,42.87,-7.32,-8.3509,1.0309,298.49,307.03,263.04,8.27,2.8088,0.6154,-1,-4.1,Bullish,Bullish,Bullish,0.0006,0.0001,0.0004,0,None,0,0
2021-08-08,tata,TMPV.NS,294.74,298.03,292.39,294.74,43.24,-6.7302,-8.0268,1.2966,298.14,306.54,263.36,8.08,2.742,0.532,-1,-3.39,Bullish,Bullish,Bullish,0.0002,0,0.0001,0,None,0,0
2021-08-09,tata,TMPV.NS,295.43,298.82,290.81,292.83,41.62,-6.3442,-7.6903,1.346,297.63,306.01,263.65,8.08,2.7581,0.5963,-1,-4.8,Bullish,Bullish,Bullish,0.0001,0,0,0,None,0,0
2021-08-10,tata,TMPV.NS,292.63,294.89,285.85,289,38.5,-6.2751,-7.4072,1.1321,296.81,305.34,263.9,8.14,2.8184,0.5491,-1,-7.81,Bullish,Bullish,Bullish,0,0,0,0,None,0,1
